Ljavax/xml/bind/annotation/XmlMixed,11
Lkotlin/jvm/JvmInline,10
Ljavax/annotation/meta/TypeQualifierDefault,10
Lorg/jboss/logging/annotations/MessageBundle,10
Lcom/oracle/svm/core/annotate/Substitute,10
Lorg/terracotta/context/annotations/ContextChild,10
Lcom/hazelcast/spi/annotation/Beta,10
Lorg/apache/commons/digester/annotations/DigesterRuleList,10
Lorg/uberfire/commons/services/cdi/Startup,10
Lkotlin/contracts/ExperimentalContracts,10
Lorg/kuali/rice/krad/uif/component/RequestParameter,10
Ljavax/persistence/Converter,10
Lorg/apache/karaf/shell/api/action/Option,10
Ljavax/ws/rs/PUT,10
Ljavax/interceptor/InterceptorBinding,10
Lorg/restcomm/connect/commons/annotations/concurrency/ThreadSafe,10
Ljakarta/xml/ws/spi/WebServiceFeatureAnnotation,10
Lorg/glassfish/jersey/internal/util/PropertyAlias,10
Lorg/apache/cxf/management/annotation/ManagedOperation,10
Lorg/terracotta/context/annotations/ContextAttribute,10
Lorg/glassfish/pfl/basic/algorithm/DumpToString,9
Lorg/kuali/rice/krad/web/controller/MethodAccessible,9
Lcom/fasterxml/jackson/databind/annotation/JsonSerialize,9
Lorg/parboiled/annotations/Cached,9
Lcom/github/javaparser/metamodel/DerivedProperty,9
Lorg/assertj/core/internal/bytebuddy/asm/Advice$OnMethodExit,9
Lokhttp3/internal/SuppressSignatureCheck,9
Lorg/glassfish/jersey/internal/util/PropertiesClass,9
Ljavax/jws/WebResult,9
Lorg/skife/config/DefaultNull,9
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBTyped,9
Ljakarta/xml/bind/annotation/XmlEnum,9
Lcom/fasterxml/jackson/annotation/JsonAnyGetter,9
Lcom/github/javaparser/metamodel/NonEmptyProperty,9
Ljavax/enterprise/inject/Stereotype,9
Lcom/google/common/collect/GwtTransient,9
Lorg/glassfish/api/amx/AMXCreatorInfo,9
Lcom/gargoylesoftware/htmlunit/javascript/configuration/JsxStaticFunction,9
Ljavax/xml/bind/annotation/XmlElementRefs,9
Lorg/killbill/billing/platform/api/LifecycleHandlerType,9
Lorg/assertj/core/internal/bytebuddy/asm/Advice$OnMethodEnter,9
Lorg/wildfly/swarm/spi/api/annotations/Configurable,9
Lkotlin/internal/LowPriorityInOverloadResolution,9
Ljavax/inject/Scope,9
Lorg/apache/logging/log4j/core/config/plugins/PluginAliases,8
Lorg/modeshape/common/annotation/ThreadSafe,8
Lorg/modeshape/common/annotation/NotThreadSafe,8
Lorg/glassfish/gmbal/InheritedAttributes,8
Lio/vertx/core/cli/annotations/DefaultValue,8
Lcom/google/api/core/BetaApi,8
Lorg/springframework/context/event/EventListener,8
Lorg/atmosphere/inject/annotation/ApplicationScoped,8
Lorg/apache/logging/log4j/core/config/plugins/PluginAttribute,8
Lorg/apache/cxf/management/annotation/ManagedResource,8
Lorg/jboss/errai/bus/server/annotations/Service,8
Lorg/glassfish/hk2/api/Visibility,8
Lorg/apache/deltaspike/core/api/config/ConfigProperty,8
Lkotlin/RequiresOptIn,8
Lcom/google/j2objc/annotations/ReflectionSupport,8
Lorg/springframework/boot/autoconfigure/data/ConditionalOnRepositoryType,8
Lorg/wildfly/swarm/spi/runtime/annotations/ConfigurationValue,8
Lcom/sun/xml/txw2/annotation/XmlNamespace,8
Ljakarta/xml/bind/annotation/XmlElementWrapper,8
Lorg/apache/felix/scr/annotations/Component,8
Lio/micronaut/core/annotation/Generated,8
Lgroovy/transform/AnnotationCollector,8
Lorg/kuali/rice/krad/uif/component/DelayedCopy,8
Lorg/apache/karaf/shell/api/action/lifecycle/Reference,8
Lscala/reflect/ScalaLongSignature,8
Lorg/apache/logging/log4j/message/AsynchronouslyFormattable,8
Lorg/springframework/security/config/web/servlet/headers/HeadersSecurityMarker,8
Lorg/restcomm/connect/commons/annotations/concurrency/Immutable,8
Lorg/apache/felix/scr/annotations/Service,8
Lkotlin/Experimental,7
Ljavax/persistence/MappedSuperclass,7
Ljavax/management/MXBean,7
Lkotlin/DslMarker,7
Lorg/aspectj/lang/annotation/SuppressAjWarnings,7
Lorg/apache/cxf/annotations/Provider,7
Ljakarta/xml/bind/annotation/XmlValue,7
Lnet/jcip/annotations/NotThreadSafe,7
Lcom/fasterxml/jackson/annotation/JsonAnySetter,7
Lorg/neo4j/annotations/service/Service,7
Lorg/apache/camel/spi/Metadata,7
Ljakarta/xml/bind/annotation/XmlSchema,7
Ljavax/enterprise/context/RequestScoped,7
Ljakarta/xml/bind/annotation/XmlID,7
Lcom/mongodb/lang/NonNull,7
Lorg/glassfish/gmbal/DescriptorKey,7
Ljavax/ws/rs/container/PreMatching,7
Lnet/bytebuddy/implementation/bind/annotation/RuntimeType,7
Lorg/atmosphere/inject/annotation/RequestScoped,7
Lorg/kuali/rice/krad/uif/component/KeepExpression,7
Lorg/killbill/billing/util/entity/dao/Audited,7
Lorg/apache/felix/service/command/Descriptor,7
Ljakarta/inject/Scope,7
Lcom/google/gwt/resources/ext/ResourceGeneratorType,7
Lorg/apache/yetus/audience/InterfaceStability$Stable,7
Lcom/fasterxml/jackson/dataformat/xml/annotation/JacksonXmlElementWrapper,7
Lorg/jclouds/rest/annotations/Fallback,6
Lorg/apache/karaf/shell/api/action/lifecycle/Service,6
Lorg/assertj/core/annotations/Beta,6
Ljavax/ws/rs/ConstrainedTo,6
Lio/vertx/core/cli/annotations/Hidden,6
Lio/vertx/core/cli/annotations/Summary,6
Ljakarta/xml/bind/annotation/XmlRegistry,6
Lio/vertx/core/cli/annotations/Name,6
Lorg/wildfly/swarm/spi/api/annotations/Configurables,6
Ljavax/enterprise/inject/Default,6
Lorg/springframework/boot/autoconfigure/web/servlet/ConditionalOnMissingFilterBean,6
Lorg/apache/logging/log4j/core/config/plugins/PluginVisitorStrategy,6
Lcom/oracle/svm/core/annotate/Alias,6
Lcom/fasterxml/jackson/annotation/JsonSetter,6
Lorg/apache/karaf/shell/api/action/Argument,6
Lorg/infinispan/commons/configuration/BuiltBy,6
Lcom/google/errorprone/annotations/RestrictedApi,6
Lorg/restcomm/connect/commons/annotations/concurrency/NotThreadSafe,6
Lcom/google/gwt/safehtml/shared/annotations/SuppressIsSafeUriCastCheck,6
Ljavax/servlet/annotation/HandlesTypes,6
Lorg/jboss/errai/ioc/client/api/IOCProvider,6
Lorg/apache/karaf/shell/api/action/Command,6
Ljakarta/ws/rs/core/Context,6
Lorg/apache/aries/blueprint/Namespaces,6
Lorg/springframework/context/annotation/DependsOn,6
Lcom/oracle/svm/core/annotate/Delete,6
Lorg/jvnet/animal_sniffer/IgnoreJRERequirement,6
Ljavax/xml/ws/Action,6
Lcom/google/gwt/dom/client/PartialSupport,6
Lcom/google/gwt/i18n/client/Messages$DefaultMessage,5
Ljavax/interceptor/AroundInvoke,5
Lorg/wildfly/swarm/spi/runtime/annotations/DeploymentScoped,5
Lorg/specrunner/parameters/DontEval,5
Lorg/apache/logging/log4j/core/config/Order,5
Lorg/neo4j/annotations/api/IgnoreApiCheck,5
Lio/swagger/annotations/ApiModel,5
Lorg/infinispan/commons/marshall/SerializeWith,5
Lorg/junit/Before,5
Lorg/springframework/boot/actuate/endpoint/annotation/FilteredEndpoint,5
Lcom/google/gwt/core/ext/linker/Shardable,5
Lcom/google/inject/assistedinject/AssistedInject,5
Lcom/google/common/eventbus/Subscribe,5
Lorg/springframework/data/annotation/PersistenceConstructor,5
Lorg/springframework/boot/autoconfigure/security/ConditionalOnDefaultWebSecurity,5
Lcom/oracle/svm/core/annotate/AlwaysInline,5
Ljavax/interceptor/Interceptor,5
Lcom/mongodb/annotations/Beta,5
Lnet/sf/ehcache/util/FindBugsSuppressWarnings,5
Lorg/parboiled/annotations/MemoMismatches,5
Lgroovy/lang/Delegate,5
Lde/schlund/pfixcore/oxm/impl/annotation/ComplexTypeSerializerClass,5
Lorg/wildfly/swarm/spi/runtime/annotations/Post,5
Lorg/glassfish/pfl/tf/spi/annotation/MethodMonitorGroup,5
Ljavax/persistence/JoinColumn,5
Lorg/uberfire/preferences/shared/annotations/Property,5
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBTypeConverted,5
Ljakarta/xml/bind/annotation/XmlElements,5
Lorg/infinispan/notifications/cachemanagerlistener/annotation/ViewChanged,5
Lorg/springframework/boot/actuate/endpoint/annotation/DeleteOperation,5
Lorg/springframework/boot/actuate/endpoint/web/annotation/EndpointWebExtension,5
Lorg/skife/jdbi/v2/sqlobject/BindingAnnotation,5
Lcom/alibaba/fastjson/annotation/JSONField,5
Ljavaemul/internal/annotations/CompilerHint,5
Lorg/springframework/data/annotation/QueryAnnotation,5
Lorg/eclipse/persistence/annotations/Index,5
Ljavax/annotation/Nonnegative,5
Lorg/apache/hadoop/io/retry/AtMostOnce,5
Lcom/google/inject/ScopeAnnotation,5
Lcom/google/gwt/safehtml/shared/annotations/SuppressIsTrustedResourceUriCastCheck,5
Lorg/apache/camel/api/management/ManagedResource,4
Lorg/springframework/lang/UsesSunHttpServer,4
Lorg/codehaus/commons/nullanalysis/NotNullByDefault,4
Lorg/springframework/cloud/client/ConditionalOnDiscoveryEnabled,4
Ljavax/persistence/PrePersist,4
Ljakarta/xml/bind/annotation/XmlElementDecl,4
Ljavax/persistence/Embeddable,4
Lorg/springframework/stereotype/Indexed,4
Lorg/jboss/weld/environment/se/bindings/Parameters,4
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBAutoGenerated,4
Ljavax/annotation/Untainted,4
Lorg/glassfish/external/probe/provider/annotations/Probe,4
Lorg/glassfish/jersey/Beta,4
Lorg/skife/jdbi/v2/sqlobject/customizers/BatchChunkSize,4
Lorg/jclouds/location/Zone,4
Lorg/springframework/web/bind/annotation/ControllerAdvice,4
Lgroovyjarjarpicocli/CommandLine$ParentCommand,4
Lorg/bson/codecs/pojo/annotations/BsonProperty,4
Lorg/infinispan/notifications/cachelistener/annotation/TopologyChanged,4
Lorg/kuali/rice/krad/uif/component/ReferenceCopy,4
Lorg/bson/codecs/pojo/annotations/BsonIgnore,4
Lorg/codehaus/enunciate/json/JsonName,4
Lorg/springframework/boot/autoconfigure/condition/ConditionalOnJndi,4
Ljavax/servlet/annotation/WebListener,4
Lorg/glassfish/gmbal/AMXMetadata,4
Landroid/annotation/SuppressLint,4
Lorg/skife/jdbi/v2/sqlobject/GetGeneratedKeys,4
Lorg/jclouds/rest/annotations/ResponseParser,4
Lorg/apache/camel/api/management/ManagedOperation,4
Ljavax/persistence/GeneratedValue,4
Ljavax/persistence/Lob,4
Ljavax/persistence/ManyToOne,4
Lcom/google/gwt/resources/ext/DefaultExtensions,4
Lorg/junit/After,4
Lorg/glassfish/gmbal/NameValue,4
Lorg/wildfly/swarm/spi/runtime/annotations/Pre,4
Ljsinterop/annotations/JsFunction,4
Lorg/springframework/security/config/web/servlet/oauth2/login/OAuth2LoginSecurityMarker,4
Lorg/aspectj/internal/lang/annotation/ajcDeclareParents,4
Lcom/google/common/util/concurrent/Partially$GwtIncompatible,4
Lcom/fasterxml/jackson/annotation/JsonFormat,4
Lorg/jboss/errai/ioc/client/api/EntryPoint,4
Lorg/elasticsearch/common/inject/BindingAnnotation,4
Ljavax/validation/constraints/NotEmpty,4
Lcom/google/gwt/safehtml/shared/annotations/IsSafeUri,4
Lorg/springframework/boot/autoconfigure/web/ConditionalOnEnabledResourceChain,4
Lorg/junit/jupiter/api/extension/ExtendWith,4
Lorg/skife/jdbi/v2/sqlobject/SqlBatch,4
Lorg/commonjava/web/config/annotation/ConfigName,4
Lcom/google/gwt/i18n/client/LocalizableResource$DefaultLocale,4
Lorg/weakref/jmx/internal/guava/util/concurrent/Partially$GwtIncompatible,4
Ljakarta/ws/rs/container/PreMatching,4
Lorg/springframework/boot/autoconfigure/condition/ConditionalOnMissingClass,4
Lcom/google/gwt/core/ext/linker/LinkerOrder,4
Lorg/codehaus/enunciate/json/JsonProperty,4
Lorg/intellij/lang/annotations/Pattern,4
Ljavax/ws/rs/PathParam,4
Lcom/google/inject/multibindings/MapKey,4
Lorg/codehaus/jackson/annotate/JsonProperty,4
Lorg/springframework/test/context/TestExecutionListeners,4
Lorg/jgroups/annotations/Unsupported,3
Lrx/annotations/Experimental,3
Lcom/fasterxml/jackson/dataformat/xml/annotation/JacksonXmlRootElement,3
Lcom/amazonaws/annotation/GuardedBy,3
Lorg/springframework/context/annotation/ComponentScan,3
Lcom/fasterxml/jackson/annotation/JsonUnwrapped,3
Lcom/google/gwt/uibinder/client/UiChild,3
Lorg/apache/logging/log4j/core/config/plugins/validation/Constraint,3
Lorg/kuali/rice/krad/uif/component/ClientSideState,3
Ljakarta/annotation/PreDestroy,3
Ljavax/ws/rs/HEAD,3
Lorg/neo4j/configuration/Internal,3
Lorg/springframework/boot/autoconfigure/condition/ConditionalOnResource,3
Lorg/elasticsearch/common/SuppressLoggerChecks,3
Lorg/apache/deltaspike/core/api/resourceloader/InjectableResource,3
Lorg/apache/camel/spi/UriPath,3
Lorg/mockito/internal/SuppressSignatureCheck,3
Lorg/jboss/errai/ioc/client/api/CodeDecorator,3
Lorg/springframework/boot/actuate/endpoint/web/annotation/WebEndpoint,3
Lorg/jclouds/collect/Memoized,3
Lorg/apache/maven/plugins/annotations/Mojo,3
Lorg/jboss/logging/annotations/Once,3
Lorg/apache/kafka/common/annotation/InterfaceStability$Unstable,3
Lorg/weakref/jmx/ManagedAnnotation,3
Lorg/springframework/data/annotation/Persistent,3
Lorg/apache/deltaspike/core/api/config/view/metadata/ViewMetaData,3
Ljavax/annotation/processing/SupportedOptions,3
Lorg/jboss/resteasy/annotations/DecorateTypes,3
Ljavax/servlet/annotation/WebServlet,3
Ljavax/annotation/processing/SupportedSourceVersion,3
Lorg/quartz/PersistJobDataAfterExecution,3
Lorg/jboss/resteasy/annotations/Decorator,3
Lcom/sun/jersey/spi/inject/ConstrainedTo,3
Lorg/uberfire/preferences/shared/annotations/PortablePreference,3
Lorg/wildfly/swarm/container/runtime/xmlconfig/XMLConfig,3
Lorg/apache/logging/log4j/core/config/plugins/validation/constraints/ValidPort,3
Lkotlin/internal/HidesMembers,3
Lorg/jboss/errai/common/client/api/annotations/IOCProducer,3
Lorg/uberfire/annotations/FallbackImplementation,3
Lorg/springframework/cloud/client/ConditionalOnReactiveDiscoveryEnabled,3
Ljakarta/interceptor/Interceptor,3
Lorg/glassfish/gmbal/impl/trace/TraceTypelibEval,3
Lorg/jboss/errai/ioc/client/api/IOCExtension,3
Lorg/specrunner/expressions/Unsilent,3
Lnet/serenitybdd/core/annotations/ImplementedBy,3
Lcom/fasterxml/jackson/annotation/JsonRootName,3
Lcom/hazelcast/internal/metrics/ExcludedMetricTargets,3
Ledu/umd/cs/findbugs/annotations/NonNull,3
Lorg/infinispan/protostream/annotations/AutoProtoSchemaBuilder,3
Lorg/assertj/core/internal/bytebuddy/implementation/bind/annotation/RuntimeType,3
Lorg/apache/avro/reflect/Nullable,3
Lorg/aspectj/lang/annotation/DeclareMixin,3
Lnet/shibboleth/utilities/java/support/annotation/constraint/ThreadSafeAfterInit,3
Lorg/springframework/context/annotation/EnableAspectJAutoProxy,3
Lorg/jboss/xb/annotations/JBossXmlEnum,3
Lcom/facebook/drift/annotations/ThriftEnum,3
Ljavax/xml/ws/spi/WebServiceFeatureAnnotation,3
Lorg/glassfish/external/arc/Taxonomy,3
Lorg/jclouds/location/Region,3
Lcom/sun/jersey/server/spi/component/ResourceComponentProviderFactoryClass,3
Lorg/uberfire/preferences/shared/annotations/WorkbenchPreference,3
Lorg/aspectj/lang/annotation/After,3
Lorg/kie/api/definition/type/Role,3
Lorg/springframework/security/config/annotation/authentication/configuration/EnableGlobalAuthentication,3
Lorg/quartz/DisallowConcurrentExecution,3
Lcom/facebook/drift/annotations/ThriftEnumValue,3
Lgroovy/transform/Trait,3
Lcom/google/web/bindery/requestfactory/shared/ProxyFor,3
Lorg/bson/codecs/pojo/annotations/BsonCreator,3
Ljavax/jws/Oneway,3
Lcom/google/auto/value/AutoValue,3
Lorg/apache/deltaspike/core/api/config/view/metadata/Aggregated,3
Lorg/weakref/jmx/internal/guava/collect/GwtTransient,3
Lcom/google/gwt/user/client/ui/ImageBundle$Resource,3
Lorg/neo4j/configuration/Description,3
Lorg/apache/maven/plugins/annotations/Component,3
Lorg/kuali/rice/krad/data/jpa/PortableSequenceGenerator,3
Lorg/springframework/data/mongodb/repository/Query,3
Ljdk/jfr/Label,3
Lorg/apache/deltaspike/core/api/scope/WindowScoped,3
Lorg/glassfish/jersey/client/ClientAsyncExecutor,2
Lorg/jgroups/annotations/XmlElement,2
Lorg/eclipse/sisu/Nullable,2
Lorg/springframework/boot/actuate/endpoint/annotation/EndpointExtension,2
Lgroovyjarjarpicocli/CommandLine$Unmatched,2
Ljavaemul/internal/annotations/UncheckedCast,2
Lorg/xwiki/stability/Unstable,2
Lorg/springframework/security/config/annotation/web/configuration/EnableWebSecurity,2
Ljakarta/xml/bind/annotation/XmlMixed,2
Lorg/springframework/boot/devtools/restart/RestartScope,2
Lsun/misc/Contended,2
Ljavax/annotation/WillNotClose,2
Lcom/google/web/bindery/requestfactory/shared/Service,2
Lorg/infinispan/notifications/cachelistener/annotation/CacheEntryCreated,2
Lorg/apache/logging/log4j/core/config/plugins/validation/constraints/ValidHost,2
Lorg/wildfly/swarm/spi/api/annotations/MarshalDMR,2
Lgroovy/transform/ToString,2
Lcom/fasterxml/jackson/annotation/JsonGetter,2
Lorg/apache/logging/log4j/core/config/Scheduled,2
Lorg/springframework/boot/autoconfigure/SpringBootApplication,2
Lcom/google/gwt/core/client/SingleJsoImpl,2
Ljakarta/inject/Named,2
Lgrails/compiler/ast/AstTransformer,2
Ljavax/persistence/OneToOne,2
Lorg/junit/runner/RunWith,2
Lorg/aspectj/lang/annotation/AfterReturning,2
Ljakarta/xml/bind/annotation/XmlIDREF,2
Lorg/springframework/cloud/stream/annotation/Output,2
Lorg/apache/camel/spi/UriEndpoint,2
Lorg/springframework/security/config/web/servlet/session/SessionSecurityMarker,2
Lcom/fasterxml/jackson/annotation/JsonSubTypes,2
Lgroovyjarjarpicocli/CommandLine$Spec,2
Lorg/apache/camel/spi/annotations/Component,2
Lrx/annotations/Beta,2
Lorg/infinispan/notifications/cachelistener/annotation/CacheEntryRemoved,2
Ljavax/annotation/RegEx,2
Lorg/springframework/messaging/handler/annotation/MessageMapping,2
Ljakarta/servlet/annotation/HandlesTypes,2
Lorg/jgroups/annotations/XmlInclude,2
Lnet/shibboleth/utilities/java/support/annotation/Prototype,2
Lorg/codehaus/jackson/annotate/JsonCreator,2
Lorg/glassfish/pfl/basic/algorithm/DumpIgnore,2
Lcom/fasterxml/jackson/annotation/JsonFilter,2
Ljavax/persistence/IdClass,2
Lcom/google/inject/internal/Annotations$TestAnnotation,2
Lreactor/util/annotation/Nullable,2
Lorg/glassfish/external/probe/provider/annotations/ProbeProvider,2
Lkotlin/experimental/ExperimentalTypeInference,2
Lorg/infinispan/configuration/parsing/Namespaces,2
Lio/vertx/core/cli/annotations/Argument,2
Lorg/wso2/carbon/apimgt/impl/MethodStats,2
Lorg/aspectj/internal/lang/annotation/ajcDeclareEoW,2
Ljakarta/xml/bind/annotation/XmlElementRef,2
Ljavax/annotation/ParametersAreNullableByDefault,2
Ljavax/xml/ws/RequestWrapper,2
Lio/swagger/annotations/Api,2
Lorg/neo4j/kernel/recovery/RecoveryExtension,2
Lorg/apache/commons/digester/annotations/CreationRule,2
Lcom/sun/xml/ws/api/server/InstanceResolverAnnotation,2
Lorg/infinispan/commons/configuration/ConfiguredBy,2
Lorg/springframework/web/bind/annotation/ExceptionHandler,2
Ledu/umd/cs/findbugs/annotations/CreatesObligation,2
Lorg/wso2/carbon/config/annotation/Ignore,2
Lcom/google/gwt/core/shared/GwtIncompatible,2
Lorg/junit/experimental/theories/ParametersSuppliedBy,2
Lorg/springframework/stereotype/Repository,2
Lcom/google/auto/value/AutoValue$Builder,2
Lorg/junit/runner/notification/RunListener$ThreadSafe,2
Lorg/jclouds/location/Provider,2
Lorg/springframework/beans/factory/annotation/Required,2
Lcom/google/gwt/core/client/GwtScriptOnly,2
Lorg/apache/hadoop/security/token/TokenInfo,2
Ljakarta/ws/rs/Path,2
Lorg/wildfly/common/annotation/Nullable,2
Lorg/apache/avro/reflect/Stringable,2
Lorg/apache/hadoop/mapreduce/task/annotation/Checkpointable,2
Ljavax/persistence/PreUpdate,2
Lliquibase/pro/packaged/i,2
Lorg/jclouds/http/annotation/ServerError,2
Lorg/jboss/errai/ioc/client/api/ScopeContext,2
Ljavax/annotation/Syntax,2
Lorg/jclouds/http/annotation/Redirection,2
Lcom/google/auto/service/AutoService,2
Lorg/glassfish/hk2/api/PerLookup,2
Lorg/glassfish/jaxb/core/annotation/XmlLocation,2
Lorg/springframework/boot/context/properties/ConfigurationPropertiesBinding,2
Ljakarta/xml/bind/annotation/XmlElementRefs,2
Lorg/apache/karaf/util/tracker/annotation/Services,2
Lorg/jboss/errai/config/rebind/GenerateAsync,2
Lorg/graalvm/nativeimage/Platforms,2
Lgroovy/transform/EqualsAndHashCode,2
Lorg/jclouds/location/Iso3166,2
Lorg/jboss/errai/marshalling/client/api/annotations/Key,2
Ljavax/ws/rs/QueryParam,2
Lkotlin/coroutines/RestrictsSuspension,2
Lorg/springframework/boot/actuate/autoconfigure/health/ConditionalOnEnabledHealthIndicator,2
Lcom/google/errorprone/annotations/OverridingMethodsMustInvokeSuper,2
Lorg/kie/api/definition/type/PropertyReactive,2
Lorg/springframework/security/config/web/servlet/oauth2/resourceserver/OAuth2ResourceServerSecurityMarker,2
Lorg/glassfish/pfl/basic/logex/ExceptionWrapper,2
Lorg/springframework/data/annotation/Id,2
Lorg/codehaus/plexus/component/annotations/Configuration,2
Lorg/glassfish/jersey/client/ClientBackgroundScheduler,2
Lorg/jvnet/hk2/annotations/ContractProvided,2
Lorg/codehaus/enunciate/json/JsonRootType,2
Lorg/jboss/arquillian/core/api/annotation/Scope,2
Lorg/springframework/data/mongodb/core/mapping/Unwrapped,2
Lorg/springframework/cloud/client/loadbalancer/LoadBalanced,2
Lorg/apache/camel/Converter,2
Lorg/junit/validator/ValidateWith,2
LaQute/bnd/annotation/spi/ServiceConsumer,2
Ljakarta/interceptor/InterceptorBinding,2
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBKeyed,2
Lorg/jboss/errai/common/client/api/annotations/LocalEvent,2
Lorg/springframework/integration/config/EnableIntegration,2
Lorg/infinispan/notifications/cachemanagerlistener/annotation/CacheStopped,2
Ljavax/enterprise/context/SessionScoped,2
Lcom/google/errorprone/annotations/MustBeClosed,2
Lorg/commonjava/web/config/annotation/SectionName,2
Lorg/springframework/test/context/ContextConfiguration,2
Lorg/wildfly/swarm/spi/api/annotations/WildFlyExtension,2
Lorg/wso2/msf4j/interceptor/annotation/RequestInterceptor,2
Ljakarta/interceptor/AroundInvoke,2
Lorg/osgi/annotation/bundle/Export,2
Ljavax/persistence/metamodel/StaticMetamodel,2
Lorg/jboss/errai/security/server/properties/ErraiAppProperties,2
Lorg/jgroups/annotations/LocalAddress,2
Lorg/testng/annotations/BeforeClass,2
Ljavax/servlet/annotation/WebFilter,2
Ljakarta/enterprise/inject/Produces,2
Ljavax/persistence/Temporal,2
Lorg/checkerframework/framework/qual/DefaultQualifier$List,2
Ljakarta/ws/rs/GET,2
Lorg/aspectj/lang/annotation/RequiredTypes,2
Ljavax/xml/bind/annotation/adapters/XmlJavaTypeAdapters,2
Ljakarta/ws/rs/ext/Provider,2
Lliquibase/pro/packaged/K,2
Lcom/fasterxml/jackson/annotation/JsonTypeName,2
Lorg/codehaus/jackson/map/annotate/JsonCachable,2
Lio/vertx/codegen/annotations/ModuleGen,2
Lorg/springframework/cloud/client/ConditionalOnDiscoveryHealthIndicatorEnabled,2
Lcom/google/gwt/i18n/client/Messages$AlternateMessage,2
Lde/schlund/pfixcore/oxm/impl/annotation/ClassNameAlias,2
Lch/qos/logback/core/joran/spi/NoAutoStart,2
Lde/schlund/pfixcore/beans/Alias,2
Lorg/infinispan/commons/configuration/ConfigurationFor,2
Lorg/jclouds/http/annotation/ClientError,2
Lorg/springframework/transaction/annotation/EnableTransactionManagement,2
Lorg/apache/camel/spi/annotations/Language,1
Lorg/springframework/data/r2dbc/repository/config/EnableR2dbcRepositories,1
Lorg/springframework/security/config/web/servlet/oauth2/client/OAuth2ClientSecurityMarker,1
Ljavax/xml/bind/annotation/XmlIDREF,1
Lnet/bytebuddy/implementation/bind/annotation/BindingPriority,1
Lorg/springframework/cloud/stream/annotation/Input,1
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBVersioned,1
Lcom/sun/jersey/spi/resource/Singleton,1
Lorg/springframework/integration/config/EnableIntegrationManagement,1
Lorg/uberfire/annotations/Customizable,1
Lorg/parboiled/annotations/DontSkipActionsInPredicates,1
Ljakarta/enterprise/context/control/ActivateRequestContext,1
Lorg/aspectj/lang/annotation/Before,1
Lorg/springframework/data/mongodb/repository/config/EnableMongoRepositories,1
Ljavax/ws/rs/HeaderParam,1
Ljavax/persistence/PostRemove,1
Lorg/springframework/data/couchbase/repository/config/EnableCouchbaseRepositories,1
Ljakarta/decorator/Delegate,1
Lorg/springframework/boot/autoconfigure/AutoConfigurationPackage,1
Ljavax/ejb/AccessTimeout,1
Lorg/springframework/data/annotation/Reference,1
Lorg/springframework/data/cassandra/repository/config/EnableCassandraRepositories,1
Ljavax/persistence/PersistenceContext,1
Ljavax/ws/rs/ApplicationPath,1
Lorg/springframework/validation/annotation/Validated,1
Ljavax/persistence/OneToMany,1
Lorg/apache/camel/spi/annotations/SendDynamic,1
Lorg/springframework/kafka/annotation/EnableKafka,1
Lcom/google/gwt/i18n/client/Constants$DefaultStringMapValue,1
Ljavax/decorator/Decorator,1
Lorg/apache/felix/scr/annotations/References,1
Lorg/springframework/boot/convert/Delimiter,1
Lorg/openqa/selenium/remote/http/HttpClientName,1
Ljdk/jfr/Category,1
Lorg/infinispan/notifications/cachelistener/annotation/CacheEntryExpired,1
Lorg/apache/karaf/shell/commands/Command,1
Lorg/uberfire/commons/concurrent/Managed,1
Lorg/wso2/carbon/registry/core/pagination/Paginate,1
Lorg/apache/hadoop/hdfs/server/namenode/ha/ReadOnly,1
Lorg/springframework/data/neo4j/repository/config/EnableReactiveNeo4jRepositories,1
Lcom/fasterxml/jackson/databind/annotation/JsonPOJOBuilder,1
Lorg/springframework/test/annotation/Rollback,1
Lorg/springframework/amqp/rabbit/annotation/EnableRabbit,1
Lorg/jclouds/concurrent/config/ConfiguresExecutorService,1
Ljakarta/enterprise/context/ApplicationScoped,1
Lorg/codehaus/jackson/annotate/JsonAutoDetect,1
Lorg/springframework/boot/devtools/restart/ConditionalOnInitializedRestarter,1
Lorg/springframework/context/annotation/PropertySource,1
Lkanela/agent/libs/net/bytebuddy/implementation/bind/annotation/RuntimeType,1
Lorg/apache/felix/scr/annotations/Deactivate,1
Lorg/elasticsearch/common/inject/ScopeAnnotation,1
Lorg/apache/felix/scr/annotations/Activate,1
Lorg/apache/yetus/audience/InterfaceStability$Unstable,1
Lorg/springframework/integration/annotation/IntegrationComponentScan,1
Lorg/jclouds/events/config/ConfiguresEventBus,1
Ljavax/validation/constraints/Size,1
Lorg/wildfly/swarm/container/runtime/ImplicitDeployment,1
Lorg/codehaus/enunciate/json/JsonIgnore,1
Lorg/springframework/boot/autoconfigure/condition/ConditionalOnNotWebApplication,1
Lio/vertx/core/cli/annotations/ParsedAsList,1
Lorg/infinispan/notifications/cachelistener/annotation/TransactionCompleted,1
Lorg/jgroups/annotations/RecommendedForUpgrade,1
Ljavax/validation/constraintvalidation/SupportedValidationTarget,1
Lorg/codehaus/enunciate/json/JsonSchema,1
